timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1292.206,5.913492405,-7.104500806,-0.097707801,0.000927211,-0.001608181,0.669313537,-0.742977754,0.055952646,-0.334750427,-0.126512877,-0.007219274,-0.003422726,0.251982523
1292.256,5.916433368,-7.121058256,-0.104169423,0.001017925,-0.001418973,0.664271017,-0.747489777,0.061601755,-0.32794882,-0.130453422,-0.007253798,-0.003516416,0.288477907
1292.306,5.919670639,-7.13728958,-0.110612888,0.001089314,-0.001213788,0.658480936,-0.75259564,0.067631787,-0.321574302,-0.126045546,-0.006776341,-0.005124874,0.327953902
1292.356,5.923213517,-7.1532104,-0.116627905,0.001121195,-0.00098476,0.651898218,-0.758305009,0.073942421,-0.315618235,-0.11387883,-0.006087957,-0.006853186,0.367190225
1292.406,5.92711269,-7.168889458,-0.121880024,0.001125605,-0.000733903,0.644825367,-0.764328752,0.082146835,-0.312268457,-0.096237888,-0.006280331,-0.007700512,0.365865902
1292.456,5.931459801,-7.184472671,-0.126152373,0.001134947,-0.000475543,0.638108471,-0.769945494,0.091359796,-0.311351743,-0.074991411,-0.006611858,-0.007365313,0.334719739
1292.506,5.936272203,-7.200056142,-0.129291451,0.001148993,-0.000216985,0.631932405,-0.775022624,0.100772159,-0.312481437,-0.051194076,-0.006805914,-0.007473966,0.307933722
1292.556,5.941541072,-7.215755232,-0.131200674,0.001166806,4.05E-05,0.626098468,-0.779743128,0.109361889,-0.315401966,-0.026068996,-0.00666203,-0.007105187,0.295791906
1292.606,5.947216338,-7.231614443,-0.131853377,0.001181338,0.00028707,0.620329097,-0.7843407,0.117392239,-0.319010378,-0.001230356,-0.006201023,-0.007044914,0.29570363
1292.656,5.953290514,-7.247667018,-0.131305015,0.001187676,0.000521438,0.614436349,-0.788965329,0.125112201,-0.322837714,0.021858821,-0.005495004,-0.006653524,0.304862028
